Nama,NIM,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40
Nama_4288,NIM_9339053,1,4,2,1,1,3,1,2,3,3,2,4,1,3,4,4,3,4,3,1,2,4,4,2,3,1,4,1,1,4,1,5,4,3,3,2,2,4,4,3
Nama_1778,NIM_9645965,2,4,1,3,1,3,2,1,4,2,3,5,3,3,3,3,3,3,3,2,3,5,2,1,4,2,2,1,4,3,2,5,4,3,3,1,1,4,3,2
Nama_1301,NIM_1774876,1,2,3,2,1,2,2,3,4,5,4,5,2,2,4,3,3,3,2,1,3,4,3,2,3,3,2,1,1,2,1,4,1,3,2,1,2,5,1,3
Nama_9806,NIM_8377449,1,5,1,3,1,3,2,4,2,3,4,5,2,1,5,4,2,3,2,3,2,4,5,2,3,2,2,2,2,3,2,5,4,2,2,3,4,5,3,4
Nama_2630,NIM_2215620,1,5,2,3,1,4,3,3,3,2,1,5,3,3,5,4,1,3,4,1,4,3,4,4,2,4,2,2,2,3,1,4,3,3,3,2,3,5,3,1
Nama_6429,NIM_1650239,2,4,1,4,1,1,4,3,2,4,1,4,2,4,4,4,3,3,2,1,5,5,3,2,3,1,2,1,4,4,1,5,2,2,4,1,1,4,4,1
Nama_8463,NIM_5976854,1,4,1,1,1,2,1,4,3,3,2,4,2,3,3,3,1,3,1,1,2,3,3,3,4,2,3,1,2,3,1,4,2,3,3,2,1,5,2,1
Nama_7438,NIM_5352308,3,5,1,2,2,3,2,1,1,4,1,3,3,3,5,4,2,4,2,1,4,3,5,3,4,3,2,1,3,5,2,5,2,2,2,2,1,5,4,1
Nama_2322,NIM_3767507,1,5,1,2,2,3,1,3,1,4,4,5,1,4,5,3,3,4,2,1,2,4,4,2,3,2,3,2,2,2,2,3,1,3,5,1,2,2,3,2
Nama_8066,NIM_9954415,2,3,2,3,1,3,3,4,1,5,2,5,2,1,4,4,1,3,4,2,4,3,4,3,2,4,2,2,3,3,1,3,2,2,2,1,1,4,3,2
Nama_1537,NIM_1718870,1,4,1,3,4,2,2,4,1,4,3,3,2,3,5,4,3,2,3,3,1,4,4,3,5,4,5,2,2,4,1,5,2,1,3,1,3,5,5,3
Nama_3653,NIM_1712431,1,3,1,1,2,3,1,5,1,4,2,5,3,3,5,3,3,3,1,2,2,3,5,3,5,3,3,2,5,2,1,3,2,1,3,2,2,5,2,1
Nama_2099,NIM_9715387,2,5,1,3,3,3,1,4,2,3,2,4,2,1,2,5,4,3,5,1,2,3,1,3,4,4,3,2,2,3,2,4,4,2,1,4,3,4,3,2
Nama_4002,NIM_1277879,1,5,1,2,2,1,3,3,3,4,1,5,3,2,3,4,1,4,4,3,2,3,4,4,5,4,2,2,1,3,1,3,3,2,3,1,2,4,3,1
Nama_1282,NIM_2844102,1,5,1,3,2,4,1,2,3,5,4,4,1,3,5,2,2,4,3,3,3,2,4,1,4,2,5,2,4,3,1,5,2,3,2,4,2,4,3,3
Nama_4927,NIM_9119260,3,5,2,2,1,2,1,1,4,2,2,4,4,2,5,4,4,3,3,1,1,3,3,4,5,4,3,1,3,3,1,4,3,5,3,3,1,3,4,2
Nama_1063,NIM_8925313,2,4,1,5,1,3,1,3,4,2,4,4,3,1,5,5,4,3,1,1,2,5,4,3,4,2,1,2,3,2,1,5,1,4,2,1,2,5,4,3
Nama_9122,NIM_5602100,1,2,2,2,3,3,2,2,1,4,3,3,3,3,4,3,3,3,3,1,2,2,5,1,3,4,2,2,4,5,1,5,1,1,3,2,2,5,4,4
Nama_5725,NIM_4389212,1,4,1,2,1,4,1,2,2,3,1,5,4,1,5,1,3,2,4,2,3,3,3,3,4,3,2,3,4,3,2,5,3,2,3,1,2,2,4,3
Nama_9694,NIM_1438290,2,5,2,1,3,3,2,5,3,5,3,4,3,2,4,5,2,4,2,1,3,5,2,3,1,2,3,2,4,3,3,5,2,3,3,3,1,4,5,4
Nama_5031,NIM_4612252,2,3,2,2,1,2,2,3,2,3,1,4,2,3,4,4,1,3,2,2,3,2,5,2,3,1,3,1,4,3,1,5,2,2,2,3,1,4,5,2
Nama_5505,NIM_9104356,1,5,2,5,1,4,2,2,2,4,4,5,2,3,4,3,1,4,3,3,5,5,2,5,4,4,4,1,3,2,1,3,4,4,2,3,2,5,4,1
Nama_6978,NIM_4225343,1,4,2,3,2,2,1,5,3,4,2,5,1,2,3,5,4,2,2,1,4,4,5,4,4,3,4,3,4,4,3,4,2,2,5,1,2,5,4,2
Nama_9588,NIM_7544297,2,5,1,1,2,1,1,3,2,4,1,3,2,2,3,4,1,2,3,1,4,1,3,4,3,3,2,2,2,5,2,4,2,3,4,2,3,5,4,2
Nama_9247,NIM_6588234,1,5,1,2,1,4,2,2,2,5,3,5,2,3,3,4,3,4,5,2,2,2,5,2,3,1,2,1,4,3,2,4,4,1,2,3,2,5,4,2
Nama_8152,NIM_7754617,1,4,1,1,1,3,1,3,1,4,3,5,4,2,5,3,5,4,3,3,3,5,3,5,2,2,4,1,3,3,2,4,4,3,1,2,1,5,2,2
Nama_2356,NIM_6559030,2,5,1,3,2,1,2,3,3,3,3,5,2,2,4,4,2,3,1,2,2,4,4,3,3,2,4,3,2,5,2,5,3,3,2,3,1,5,3,3
Nama_8085,NIM_7239378,2,5,1,3,1,4,2,2,4,2,3,4,3,3,5,4,2,2,3,1,3,4,4,4,4,4,2,2,2,2,1,4,3,2,3,5,1,5,3,3
Nama_4488,NIM_9678145,1,5,2,2,1,2,2,3,2,2,3,5,2,3,5,5,2,4,1,2,3,2,4,2,2,2,5,2,2,3,1,3,4,3,3,3,3,5,3,2
Nama_9243,NIM_7282172,1,5,1,4,4,2,1,5,1,4,1,4,3,4,5,4,2,4,2,2,3,3,4,2,3,3,2,1,4,2,3,5,1,3,3,3,1,4,3,2
Nama_4670,NIM_9586853,1,5,1,3,1,1,1,4,1,3,2,5,2,2,4,3,1,3,4,1,4,2,1,4,3,3,2,2,2,4,2,4,2,1,2,1,2,2,2,3
Nama_8575,NIM_4876932,2,4,2,3,2,2,2,5,3,3,3,5,2,3,3,5,2,5,3,3,2,2,4,4,3,4,3,4,2,4,2,4,3,3,4,3,1,4,3,2
Nama_4471,NIM_8776668,2,5,2,5,1,4,3,2,2,4,1,4,3,2,4,3,2,4,2,2,3,4,3,2,4,4,3,1,1,3,1,3,1,3,1,1,1,4,3,1
Nama_2238,NIM_4091054,2,4,1,3,2,4,2,5,2,3,3,4,3,5,5,3,1,1,3,1,2,3,3,2,4,4,1,1,1,4,1,5,3,2,3,4,1,4,3,2
Nama_6337,NIM_7690181,1,5,1,4,2,2,2,4,3,3,2,5,1,1,5,4,2,4,2,3,3,2,4,2,3,1,1,1,4,3,3,3,2,2,2,3,2,5,1,5
Nama_4958,NIM_2039137,2,3,4,3,3,3,2,4,3,3,2,5,2,2,2,4,2,4,3,2,3,4,4,3,3,4,2,1,2,5,1,4,2,2,1,3,2,4,3,2
Nama_5334,NIM_9251556,1,3,3,2,1,1,2,4,4,4,2,3,2,3,5,5,1,3,3,2,3,3,3,2,4,4,2,1,4,4,1,5,3,5,5,3,2,4,2,4
Nama_6077,NIM_5130229,1,5,2,2,2,4,2,4,1,2,4,4,4,1,4,4,4,4,3,1,1,3,4,2,5,1,2,3,3,2,1,4,1,2,5,1,1,5,4,4
Nama_8539,NIM_8950428,1,5,3,4,2,2,1,3,2,3,3,5,3,2,5,5,2,5,3,1,2,4,4,5,4,3,4,2,3,5,2,5,2,2,3,1,1,5,2,4
Nama_1138,NIM_2248918,1,5,1,1,3,3,2,3,2,4,2,2,2,2,5,4,2,3,4,3,1,4,2,3,4,4,3,1,3,5,3,3,2,4,3,3,2,3,4,4
Nama_7192,NIM_3553746,1,4,1,2,1,3,2,2,4,3,2,5,2,2,4,3,2,4,1,2,1,5,4,1,4,1,1,3,2,5,2,4,2,4,2,1,1,5,3,5
Nama_6230,NIM_7478884,4,4,2,2,3,1,3,2,2,5,3,4,2,2,4,2,3,5,2,1,3,2,4,2,3,2,2,2,2,3,1,3,1,2,3,2,3,4,3,3
Nama_7254,NIM_8446265,2,4,2,2,3,5,2,3,3,4,4,5,3,3,5,3,3,4,3,3,3,3,4,5,2,3,2,2,4,3,1,5,4,2,5,4,1,5,5,1
Nama_2060,NIM_6495359,1,4,3,1,1,3,4,5,3,5,2,5,2,2,4,4,2,4,4,3,2,2,4,4,3,3,3,2,4,4,1,5,3,3,1,2,3,4,3,3
Nama_4845,NIM_2992242,1,3,4,4,1,2,2,3,3,3,3,4,1,3,5,4,3,2,4,3,2,4,4,2,5,4,2,2,2,5,3,3,1,2,3,2,2,5,3,3
Nama_7230,NIM_3118690,1,5,2,2,2,2,2,4,3,5,3,5,3,3,5,3,2,3,3,1,3,4,3,2,5,2,1,2,1,2,1,5,3,4,3,3,2,5,5,1
Nama_1786,NIM_6841893,2,3,2,3,3,1,3,3,2,4,4,5,3,5,5,4,3,2,5,4,4,3,3,2,4,3,2,2,1,5,3,5,3,2,1,3,2,5,5,2
Nama_4239,NIM_3061654,2,4,2,2,4,2,1,4,2,4,2,3,4,1,4,3,2,3,1,2,4,3,5,3,4,3,2,1,2,3,2,5,3,3,1,3,2,5,2,3
Nama_9607,NIM_2563565,2,4,1,3,2,2,1,3,2,3,1,5,3,1,3,5,2,4,3,1,4,4,4,3,3,3,4,3,1,4,2,5,4,3,1,2,1,3,5,2
Nama_5482,NIM_1491317,3,5,3,4,1,1,1,3,2,4,2,4,1,2,5,5,4,4,2,2,2,4,4,3,3,2,4,1,5,4,2,4,2,1,4,2,2,4,4,2
Nama_4224,NIM_7990183,1,5,1,3,1,3,1,5,3,5,3,4,2,2,5,4,2,5,3,2,2,2,5,3,5,1,3,1,3,3,2,5,2,2,2,1,2,2,3,3
Nama_7385,NIM_7149282,2,5,2,2,1,5,1,5,2,2,2,3,2,2,4,4,2,4,3,4,4,3,5,2,3,1,3,4,3,3,3,5,4,2,3,4,2,4,3,3
Nama_3211,NIM_3118364,1,4,1,2,1,3,1,4,2,3,3,2,4,3,5,4,2,4,3,1,3,3,5,2,3,1,2,1,4,4,1,5,2,2,1,1,2,4,2,2
Nama_8619,NIM_1068340,1,5,2,3,1,4,1,4,4,3,1,5,3,1,5,3,3,2,3,1,1,4,4,3,4,2,2,3,1,1,1,4,4,2,3,3,2,3,4,1
Nama_2814,NIM_5813145,2,4,1,1,2,3,3,3,3,4,3,5,1,3,5,5,3,3,1,2,4,4,5,1,3,3,3,2,3,3,2,4,2,1,3,1,2,4,3,3
Nama_7858,NIM_9813943,1,3,2,1,3,3,4,4,1,4,3,5,4,1,5,3,4,5,2,2,2,3,2,2,4,3,3,1,3,3,1,2,1,2,3,4,1,5,2,3
Nama_4671,NIM_1469836,1,4,2,4,2,3,2,3,3,5,3,5,1,3,4,4,2,3,2,2,2,4,2,4,3,4,2,1,2,3,3,4,4,2,2,3,2,4,4,1
Nama_8121,NIM_1306441,1,5,2,2,1,3,2,4,3,4,2,5,1,4,4,3,3,4,2,3,3,3,5,2,3,4,1,2,2,4,1,5,3,4,4,3,1,4,1,3
Nama_7695,NIM_5167770,1,4,2,2,1,3,2,2,4,3,3,4,2,4,4,4,2,4,1,1,4,2,3,2,4,2,3,1,1,3,1,5,2,2,3,2,1,4,4,2
Nama_3648,NIM_1645586,3,4,2,2,2,1,2,4,3,3,3,5,4,2,3,3,4,5,2,3,2,3,4,2,3,3,3,3,1,4,2,4,4,4,4,1,1,5,3,4
Nama_6784,NIM_6675782,2,4,1,2,2,2,2,5,3,5,1,4,2,1,4,4,4,3,2,1,3,3,3,3,2,4,3,1,2,5,1,5,3,4,1,3,1,5,4,4
Nama_6383,NIM_5148377,4,4,1,2,1,3,4,4,2,3,3,4,1,3,5,2,2,5,1,1,3,3,4,3,2,1,3,2,2,5,2,4,3,3,2,1,1,3,4,3
Nama_2438,NIM_9549471,2,2,3,3,2,2,1,4,3,2,5,5,2,1,5,4,3,4,4,1,2,4,3,4,3,1,4,1,3,4,1,4,4,2,1,3,2,4,3,3
Nama_6652,NIM_7923540,2,4,1,3,1,3,1,4,4,3,2,5,3,3,4,2,3,3,2,2,2,4,4,4,5,2,1,2,3,5,1,3,3,4,2,2,2,5,3,3
Nama_4955,NIM_7473735,1,3,3,3,2,2,1,5,2,4,4,3,2,3,5,4,3,4,3,1,3,2,5,2,4,2,3,1,3,3,2,5,3,1,3,3,1,3,5,2
Nama_9713,NIM_6515211,3,1,2,3,1,2,4,3,2,2,3,3,4,5,2,5,5,2,1,3,2,3,5,5,2,3,4,2,3,3,4,2,4,4,4,5,2,1,3,4
Nama_2159,NIM_7409098,3,1,2,4,4,2,1,3,5,2,4,1,4,4,2,4,4,1,2,3,5,1,3,5,1,3,3,2,2,3,3,1,3,1,2,4,2,1,2,3
Nama_9063,NIM_9143718,2,1,3,5,2,2,3,2,4,1,3,1,3,5,3,5,4,5,2,1,4,4,3,5,2,2,4,3,2,5,4,4,3,2,3,4,2,3,5,4
Nama_6526,NIM_8651342,1,2,2,4,3,2,4,4,3,2,4,1,5,4,3,4,4,3,2,3,2,3,3,3,2,4,3,2,1,5,3,3,3,4,4,3,3,2,1,5
Nama_3322,NIM_2538907,3,1,3,4,5,2,2,4,1,4,4,3,5,3,3,5,3,2,2,2,1,3,4,3,1,4,4,2,4,3,5,2,5,4,2,2,3,1,5,5
Nama_9207,NIM_8967286,2,1,3,5,4,1,3,2,2,4,4,1,5,2,2,4,2,2,1,2,4,4,5,4,5,3,2,2,2,3,4,4,3,3,2,2,2,1,3,4
Nama_3905,NIM_9875469,1,2,3,5,4,3,3,5,4,3,2,3,4,4,3,4,3,2,1,1,3,3,4,4,3,3,3,3,3,3,5,3,4,3,3,4,2,1,3,4
Nama_1957,NIM_7420267,2,2,1,4,5,1,1,2,3,4,2,3,4,3,3,4,3,2,2,4,2,2,4,5,1,4,2,2,4,5,4,2,1,4,2,5,3,1,2,4
Nama_3756,NIM_8685203,2,1,3,3,1,2,2,2,4,2,3,2,4,5,2,5,2,2,1,1,3,3,2,5,1,4,5,3,2,4,5,2,2,3,3,3,4,1,5,3
Nama_2080,NIM_3728723,2,1,4,5,5,4,2,3,4,3,4,1,4,3,1,5,5,3,3,3,5,2,3,5,1,4,1,2,3,2,4,1,4,5,4,5,2,1,1,3
Nama_4890,NIM_2269818,5,1,3,5,3,1,1,2,2,3,3,1,5,2,1,5,3,3,3,4,4,3,5,5,3,5,4,3,1,5,4,3,1,3,5,2,3,1,1,3
Nama_6906,NIM_3324466,4,1,3,5,2,2,2,1,2,2,3,2,2,4,2,5,2,3,1,4,5,2,3,4,2,2,4,3,1,4,5,1,2,4,5,4,2,3,3,4
Nama_3564,NIM_6578438,4,2,2,4,3,2,1,1,1,3,4,2,3,3,2,5,3,3,2,3,5,2,2,4,2,5,1,3,3,4,3,3,5,3,1,2,1,1,2,2
Nama_2522,NIM_2467436,3,1,2,5,4,2,2,1,3,3,2,1,5,3,3,3,4,3,1,2,3,1,2,5,5,3,3,4,3,5,5,3,4,5,3,5,3,4,3,4
Nama_1178,NIM_8893624,4,3,1,3,4,2,3,1,5,2,4,2,5,2,3,3,5,2,2,2,5,2,4,2,3,2,5,2,2,4,3,2,4,3,4,5,3,1,2,2
Nama_8241,NIM_5492794,4,1,2,5,2,3,3,2,3,2,3,1,4,4,1,3,2,2,2,2,4,2,5,4,4,4,4,3,4,5,5,2,2,3,5,5,3,1,2,2
Nama_8401,NIM_6909648,3,3,3,5,5,2,2,3,3,3,2,3,5,5,2,5,3,1,1,3,3,2,4,5,2,5,4,1,3,5,4,3,5,3,4,2,3,3,4,1
Nama_4540,NIM_6770022,2,2,2,5,2,3,1,3,4,1,2,1,5,2,2,3,4,3,1,4,4,1,2,5,3,4,5,3,2,1,5,4,3,4,4,3,2,1,3,5
Nama_6078,NIM_3492380,3,1,2,4,2,5,1,1,2,3,4,1,3,3,1,5,1,3,2,3,3,4,2,3,5,4,5,2,2,5,5,3,3,3,5,3,2,1,3,3
Nama_6249,NIM_2001494,2,1,5,3,4,2,3,1,2,2,4,1,5,1,3,4,4,4,1,3,2,1,4,5,1,3,3,3,3,3,4,3,2,4,3,5,2,1,2,5
Nama_6947,NIM_7929788,2,2,2,4,4,3,4,2,3,2,1,2,5,5,1,5,3,4,1,2,4,3,4,4,2,3,4,2,2,3,2,1,2,3,4,3,1,2,3,3
Nama_1966,NIM_4709883,4,3,1,5,3,2,3,2,2,2,5,1,4,3,1,5,5,2,1,1,3,2,2,3,2,2,4,3,2,3,5,2,4,2,4,4,5,3,2,2
Nama_8234,NIM_9956882,2,1,2,4,4,3,2,3,3,1,4,2,5,3,2,3,1,2,1,1,4,3,2,4,3,4,3,4,1,3,5,3,3,5,3,2,1,3,1,5
Nama_2400,NIM_8578315,5,1,2,5,5,1,1,4,3,1,3,1,5,3,2,4,5,3,2,3,4,2,4,4,1,3,4,4,3,3,5,1,4,3,2,2,4,2,3,4
Nama_9056,NIM_5010816,1,1,3,4,4,4,1,2,1,3,3,3,5,3,4,5,3,2,1,1,4,3,3,5,2,5,4,2,2,3,5,4,2,4,4,3,2,2,1,2
Nama_4994,NIM_6692663,2,1,2,4,4,2,3,3,2,3,3,1,5,2,1,5,5,3,2,3,2,4,3,4,4,5,1,3,3,4,5,3,3,3,3,4,1,1,3,3
Nama_5565,NIM_2477839,1,1,4,5,2,4,3,1,3,1,2,1,4,3,4,4,3,2,3,3,4,3,2,5,2,5,4,3,3,3,5,3,3,4,4,4,1,1,3,2
Nama_3389,NIM_7395714,2,3,3,5,3,3,3,1,1,1,4,1,5,4,2,3,4,2,1,2,2,4,4,5,3,5,3,2,2,4,3,4,3,4,4,3,4,2,1,3
Nama_3431,NIM_6548945,1,2,5,4,3,3,5,4,2,3,3,3,4,5,1,5,4,1,1,4,4,3,5,4,4,5,5,3,2,4,5,3,2,4,4,5,3,1,1,3
Nama_9465,NIM_7898945,2,3,3,5,3,3,3,3,3,2,4,1,5,4,4,4,3,2,1,1,3,1,4,4,1,3,3,4,2,2,3,2,3,3,4,4,3,1,3,2
Nama_5629,NIM_5055472,3,1,2,5,3,3,2,5,2,4,5,3,4,3,1,2,3,2,1,3,3,2,5,3,3,4,5,2,1,3,4,3,4,3,3,4,4,2,3,4
Nama_4595,NIM_2471089,2,1,2,3,3,2,1,2,2,2,4,1,5,5,5,3,3,2,1,5,3,1,5,5,2,4,5,3,2,2,5,2,3,4,4,4,4,2,2,4
Nama_3135,NIM_5358267,4,1,3,4,1,4,2,3,3,3,2,1,5,4,3,4,4,2,2,3,3,4,4,5,3,4,3,4,2,3,4,4,3,5,3,4,4,1,4,2
Nama_9352,NIM_7882164,1,1,1,4,3,1,4,2,3,2,4,1,4,5,1,5,5,2,2,3,2,3,3,4,3,3,3,1,2,5,4,3,3,4,2,4,2,2,3,4
Nama_2394,NIM_8667009,2,1,2,5,4,2,3,2,2,5,2,2,4,4,2,5,1,3,1,1,5,4,3,4,2,4,3,2,3,5,4,1,3,4,5,3,3,3,1,3
Nama_1991,NIM_8642038,3,2,3,5,2,3,4,1,2,2,2,1,5,5,2,5,3,1,2,3,4,2,5,5,3,4,3,1,2,4,5,2,4,5,2,5,1,1,2,3
Nama_7557,NIM_4401890,1,1,3,5,2,2,3,1,2,2,2,1,3,4,2,4,3,2,2,3,3,3,2,5,4,4,2,2,2,2,5,4,5,2,4,5,2,2,2,4
Nama_3885,NIM_2647733,3,2,2,5,4,2,1,1,2,4,2,1,5,4,2,4,3,2,2,2,4,2,4,4,4,5,4,3,2,3,4,3,3,4,4,3,2,1,2,2
Nama_2226,NIM_4664673,3,1,2,5,5,3,2,2,4,3,2,1,5,4,4,4,3,3,2,3,4,3,3,5,1,4,4,1,3,3,5,3,3,3,3,3,3,1,2,4
Nama_1771,NIM_1039797,3,1,3,3,4,1,1,3,4,1,4,2,5,4,2,3,3,1,1,4,5,2,3,5,2,5,5,3,3,5,5,1,3,5,3,4,2,3,3,5
Nama_4131,NIM_5153332,3,1,3,4,3,2,3,2,1,4,3,2,5,3,2,3,3,2,1,3,4,2,4,5,4,2,3,1,4,5,4,3,3,3,4,4,3,2,4,4
Nama_5101,NIM_1886552,4,2,1,4,2,2,4,1,3,2,3,2,3,4,2,4,3,3,2,2,4,4,3,3,3,5,4,2,2,3,4,2,5,4,2,4,1,2,3,4
Nama_6669,NIM_8888545,1,2,3,4,2,2,3,3,3,3,3,1,5,3,2,5,4,5,2,3,2,3,4,3,2,4,2,2,2,3,5,3,4,4,4,3,1,1,3,5
Nama_9476,NIM_4186912,4,1,4,5,3,4,2,3,3,3,3,1,4,3,3,4,3,3,3,3,3,3,3,3,2,1,4,2,3,4,4,2,4,1,2,2,4,1,2,2
Nama_3154,NIM_3973794,2,2,3,5,4,2,4,3,1,4,4,2,5,4,3,4,3,3,2,2,3,2,2,5,2,4,3,3,3,4,4,2,4,3,3,3,3,1,3,3
Nama_6210,NIM_1712777,2,2,1,5,3,4,3,1,2,2,5,2,3,5,3,5,4,1,3,2,5,3,3,3,2,5,4,3,3,4,4,2,3,4,3,4,3,1,1,2
Nama_4463,NIM_6520433,4,4,2,4,4,2,3,2,3,2,3,1,5,5,2,4,3,5,2,1,4,4,2,5,2,3,3,3,2,4,5,3,4,4,5,2,2,1,2,2
Nama_3255,NIM_9880736,2,1,2,4,4,3,1,3,1,3,5,1,4,4,3,5,5,1,1,2,4,2,5,5,3,3,5,3,1,4,5,4,4,4,3,2,2,3,4,2
Nama_3291,NIM_5858879,2,2,1,4,2,1,4,3,2,3,2,2,5,4,1,3,2,2,1,4,2,3,1,3,1,1,4,2,3,2,5,2,5,5,4,4,1,1,3,4
Nama_5766,NIM_2839535,1,2,3,5,3,4,1,2,3,2,3,1,5,3,3,4,4,4,1,3,5,1,3,5,3,1,3,3,1,3,4,2,3,4,4,4,2,3,2,4
Nama_5566,NIM_5652803,1,1,2,5,5,2,4,3,3,1,5,1,4,3,5,5,3,2,2,4,3,2,2,5,1,5,3,2,2,3,3,1,4,4,4,3,2,1,3,5
Nama_5319,NIM_7123189,2,3,2,5,2,4,2,1,2,3,2,2,4,4,4,5,4,2,1,3,4,2,2,4,2,2,3,2,2,3,4,1,5,5,3,4,3,2,3,4
Nama_2263,NIM_8948236,1,3,2,5,3,2,4,2,1,1,3,1,5,4,1,5,3,2,1,4,4,3,2,5,4,4,3,4,3,5,2,1,3,3,4,4,4,1,3,3
Nama_9849,NIM_7687462,3,2,3,5,3,2,4,1,2,2,4,2,5,3,3,5,4,4,2,5,2,4,5,4,2,4,3,2,5,4,5,3,4,2,4,3,1,2,3,5
Nama_8601,NIM_2007529,2,1,2,4,3,3,2,3,3,1,5,1,4,3,3,4,3,3,2,3,3,4,5,3,4,5,5,1,3,5,3,3,3,5,5,4,3,1,2,3
Nama_9070,NIM_9811818,3,1,5,5,3,1,3,2,1,1,3,3,5,5,3,5,4,4,1,2,4,4,4,4,2,3,4,2,2,3,5,1,4,2,3,3,1,1,5,3
Nama_6956,NIM_7846872,4,1,2,5,5,2,2,2,2,2,4,1,4,3,4,5,4,3,2,2,4,3,3,5,5,3,3,3,4,3,4,2,4,3,5,4,3,1,2,4
Nama_4991,NIM_2397425,4,3,3,5,4,2,2,1,1,3,5,2,4,4,3,3,4,3,1,3,4,1,4,4,3,3,5,2,3,1,4,3,5,2,3,5,2,1,1,3
Nama_1114,NIM_6756074,4,1,2,5,4,3,3,4,2,2,3,1,5,3,2,3,4,2,2,3,3,3,3,5,3,3,3,4,2,2,5,4,3,3,4,4,2,2,2,5
Nama_3677,NIM_8083000,4,2,1,4,5,2,2,2,2,1,1,1,4,4,2,5,2,1,2,3,4,4,5,5,2,4,3,2,3,5,5,2,4,4,5,5,3,1,3,5
Nama_3005,NIM_1983836,3,2,2,4,2,2,4,4,2,4,3,1,3,4,2,5,2,4,2,1,2,3,3,3,4,4,2,1,4,2,5,3,3,3,2,4,5,1,2,4
Nama_3583,NIM_7964296,1,4,2,2,5,3,3,1,1,4,4,2,3,3,5,3,2,3,2,2,4,2,1,4,2,5,4,2,1,1,5,3,3,5,2,4,2,1,2,4
Nama_3037,NIM_1564557,3,2,3,4,2,4,3,2,1,2,3,3,3,4,4,4,2,4,4,2,3,2,3,4,3,2,4,1,4,5,5,1,4,3,3,2,3,2,3,4
Nama_5661,NIM_4040843,3,2,3,5,3,2,2,3,4,3,2,3,3,5,3,5,5,4,1,1,4,2,3,5,2,3,3,4,2,4,5,2,3,3,1,4,2,1,5,2
Nama_8511,NIM_8416558,3,2,3,5,3,2,3,2,2,2,4,3,4,2,3,4,3,2,1,5,3,3,4,5,1,4,2,3,2,4,5,2,3,2,3,5,3,2,2,4
Nama_8815,NIM_2253943,4,1,5,3,5,1,1,3,1,4,5,1,4,1,1,3,2,3,3,2,3,3,2,5,2,5,3,3,2,3,5,2,3,3,5,3,3,1,2,5
Nama_8353,NIM_3173767,2,2,2,3,3,3,3,2,2,4,5,1,5,4,3,5,4,1,1,3,2,1,2,3,3,2,4,2,4,3,4,2,3,2,4,4,1,1,4,4
Nama_9683,NIM_9556447,2,2,3,4,4,2,2,2,2,1,4,3,3,3,2,3,1,2,1,4,3,3,4,4,4,3,4,2,2,5,5,2,4,5,3,3,2,1,3,4
Nama_6079,NIM_7276833,3,2,2,5,4,2,3,1,3,1,5,1,4,4,3,5,1,3,2,2,3,4,4,5,4,4,4,1,3,4,4,2,4,3,2,3,1,2,2,3
Nama_1925,NIM_1485826,3,1,3,3,5,2,3,2,3,2,4,2,3,4,3,4,5,2,2,2,3,4,3,4,3,5,4,3,4,2,5,2,5,3,4,3,1,4,1,5
Nama_9571,NIM_5866632,3,1,1,5,5,3,2,3,1,2,4,2,4,5,1,5,4,4,2,3,4,4,4,5,1,3,4,3,2,2,3,2,5,1,3,3,3,1,2,5
Nama_9256,NIM_3138809,3,2,1,5,5,1,4,1,2,2,4,1,5,4,2,5,5,3,1,2,5,2,2,4,2,4,1,3,4,2,4,2,2,4,2,4,1,4,2,5
Nama_5703,NIM_6432794,2,1,1,5,4,4,5,4,3,4,3,1,5,2,2,4,4,3,2,2,3,2,4,5,1,4,3,2,3,4,4,2,2,4,4,2,3,2,3,5
Nama_2598,NIM_2553884,2,1,2,5,4,2,2,3,2,2,5,1,4,5,1,4,4,4,1,2,3,4,3,4,2,4,5,1,4,4,5,1,3,3,3,4,3,1,1,3
Nama_6835,NIM_7391245,4,1,4,4,5,2,1,1,2,1,4,2,3,3,2,5,4,2,1,3,3,2,5,5,2,3,4,4,3,5,3,2,2,4,4,3,2,1,3,3
Nama_8165,NIM_8006266,5,3,1,5,1,2,1,2,3,3,3,3,4,5,1,2,4,1,5,1,5,4,4,5,2,4,3,1,1,3,5,5,3,3,4,4,2,2,4,2
Nama_8949,NIM_5199705,3,1,2,5,4,2,1,3,3,2,3,3,5,4,1,4,5,2,1,2,5,1,3,3,3,5,4,2,2,3,5,3,3,4,3,4,3,1,3,4
Nama_5558,NIM_2433055,1,3,2,3,5,2,2,4,3,1,2,1,5,4,4,3,4,4,3,1,3,3,3,5,2,5,4,1,3,2,3,2,2,5,3,5,3,1,2,2
Nama_6601,NIM_3963201,2,4,4,4,3,1,3,4,2,2,4,3,5,4,3,4,5,1,1,3,3,1,3,4,2,4,4,4,3,2,4,1,4,3,4,4,3,2,2,5
